Date,Predicted_Return,Predicted_Return_Centered,Actual_Return,Signal,Buy_Threshold,Sell_Threshold,Signal_Label,Is_Buy_Win,Is_Buy_Loss,Is_Sell_Win,Is_Sell_Loss,Year
2025-07-31,0.0045171934,0.0045357756,0.016304119,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-01,0.0053524612,0.0053710435,0.05169235,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-04,0.004914134,0.004932716,0.011444442,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-05,0.0048164455,0.0048350277,0.02748799,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-06,0.0049726893,0.0049912715,0.012094596,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-07,0.0055985767,0.005617159,0.0069147944,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-08-08,0.005743743,0.005762325,-0.012315231,2,0.0035336157,-0.009300023,BUY,False,True,False,False,2025
2025-08-11,0.0047537177,0.0047723,-0.00027468227,2,0.0035336157,-0.009300023,BUY,False,True,False,False,2025
2025-08-12,0.0028452193,0.0028638016,-0.04105704,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-08-13,-0.00054222625,-0.000523644,-0.034087833,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-08-14,-0.0035768999,-0.0035583177,-0.03867709,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-08-15,-0.006456768,-0.006438186,-0.013632543,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-08-18,-0.009548078,-0.009529496,-0.012087161,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-08-19,-0.012833136,-0.012814553,0.034900963,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-08-20,-0.014075607,-0.014057024,0.035347804,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-08-21,-0.014744463,-0.014725881,0.029660556,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-08-22,-0.015119296,-0.015100713,-0.021405766,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-08-25,-0.015078293,-0.0150597105,-0.050219696,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-08-26,-0.014729549,-0.0147109665,-0.06134121,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
